dialogue_id,utterance_id,model_prediction,model_outputs
120.0,10.0,0.0,"[0.47275978326797485, 0.06423873454332352, 0.06423873454332352, 0.06423873454332352, 0.20604656636714935, 0.06423873454332352, 0.06423873454332352]"
120.0,11.0,0.0,"[0.7086175084114075, 0.049789488315582275, 0.03530609980225563, 0.04205800220370293, 0.09361667931079865, 0.03530609980225563, 0.03530609980225563]"
120.0,12.0,0.0,"[0.7710366249084473, 0.07760526239871979, 0.02565017342567444, 0.02565017342567444, 0.048757344484329224, 0.02565017342567444, 0.02565017342567444]"
120.0,13.0,0.0,"[0.5230236053466797, 0.04387865588068962, 0.04387865588068962, 0.04387865588068962, 0.2435806840658188, 0.04387865588068962, 0.05788109079003334]"
120.0,14.0,0.0,"[0.8121970295906067, 0.033076390624046326, 0.023617111146450043, 0.043757032603025436, 0.03992650657892227, 0.023617111146450043, 0.0238087959587574]"
120.0,15.0,0.0,"[0.7541647553443909, 0.06872645765542984, 0.023422349244356155, 0.030802510678768158, 0.06161665543913841, 0.023422349244356155, 0.03784487769007683]"
120.0,16.0,4.0,"[0.13515765964984894, 0.12295454740524292, 0.06905379146337509, 0.06905379146337509, 0.3062279522418976, 0.06905379146337509, 0.2284984588623047]"
120.0,17.0,1.0,"[0.164228156208992, 0.20428477227687836, 0.11532934755086899, 0.10130473971366882, 0.16071026027202606, 0.10130473971366882, 0.15283796191215515]"
120.0,18.0,0.0,"[0.5694714784622192, 0.058656882494688034, 0.058656882494688034, 0.058656882494688034, 0.1320095956325531, 0.058656882494688034, 0.06389142572879791]"
121.0,0.0,4.0,"[0.09192097932100296, 0.028239766135811806, 0.031166791915893555, 0.028239766135811806, 0.753085196018219, 0.028239766135811806, 0.03910773620009422]"
121.0,1.0,0.0,"[0.6377483010292053, 0.032993584871292114, 0.043973129242658615, 0.032993584871292114, 0.18630419671535492, 0.032993584871292114, 0.032993584871292114]"
121.0,2.0,0.0,"[0.6676708459854126, 0.042268749326467514, 0.03344736620783806, 0.039128419011831284, 0.1122189536690712, 0.03344736620783806, 0.07181829959154129]"
121.0,3.0,0.0,"[0.8365800380706787, 0.03856790065765381, 0.02723664417862892, 0.026834921911358833, 0.028021324425935745, 0.02137957140803337, 0.02137957140803337]"
121.0,4.0,4.0,"[0.045568469911813736, 0.0243300199508667, 0.0243300199508667, 0.0243300199508667, 0.8212010264396667, 0.0243300199508667, 0.035910408943891525]"
121.0,5.0,4.0,"[0.33247146010398865, 0.05341034382581711, 0.0646357536315918, 0.05341034382581711, 0.3780359625816345, 0.05341034382581711, 0.06462585180997849]"
122.0,0.0,6.0,"[0.06433509290218353, 0.17980554699897766, 0.06433509290218353, 0.06433509290218353, 0.12628701329231262, 0.06433509290218353, 0.43656715750694275]"
122.0,1.0,1.0,"[0.24937845766544342, 0.42621052265167236, 0.05512328818440437, 0.05512328818440437, 0.060719773173332214, 0.05512328818440437, 0.09832137078046799]"
122.0,2.0,0.0,"[0.8766525983810425, 0.01704140566289425, 0.01704140566289425, 0.035138726234436035, 0.01704140566289425, 0.01704140566289425, 0.020043017342686653]"
122.0,3.0,4.0,"[0.08996401727199554, 0.055957380682229996, 0.04674356430768967, 0.04674356430768967, 0.6441278457641602, 0.05488526076078415, 0.061578307300806046]"
122.0,4.0,0.0,"[0.8161467909812927, 0.037940140813589096, 0.02268878184258938, 0.04842013865709305, 0.02665388584136963, 0.02268878184258938, 0.02546142041683197]"
123.0,0.0,0.0,"[0.8600700497627258, 0.027987608686089516, 0.01843479834496975, 0.01843479834496975, 0.03820319473743439, 0.01843479834496975, 0.01843479834496975]"
123.0,1.0,0.0,"[0.6697279214859009, 0.052989933639764786, 0.052989933639764786, 0.052989933639764786, 0.0653223991394043, 0.052989933639764786, 0.052989933639764786]"
123.0,2.0,4.0,"[0.10816868394613266, 0.21608072519302368, 0.0419461764395237, 0.0419461764395237, 0.42044684290885925, 0.0419461764395237, 0.1294652372598648]"
123.0,3.0,0.0,"[0.7773760557174683, 0.031089819967746735, 0.031089819967746735, 0.031089819967746735, 0.045347660779953, 0.031089819967746735, 0.05291702598333359]"
123.0,4.0,1.0,"[0.10535894334316254, 0.38096773624420166, 0.050903789699077606, 0.050903789699077606, 0.056227460503578186, 0.050903789699077606, 0.30473455786705017]"
123.0,5.0,0.0,"[0.5249437093734741, 0.05398798733949661, 0.05398798733949661, 0.05398798733949661, 0.1668095588684082, 0.05398798733949661, 0.09229473769664764]"
123.0,6.0,1.0,"[0.05963405594229698, 0.5156205296516418, 0.06267500668764114, 0.05963405594229698, 0.10739774256944656, 0.0699082463979721, 0.12513038516044617]"
123.0,7.0,0.0,"[0.8472087979316711, 0.02935868315398693, 0.022945677861571312, 0.022945677861571312, 0.03164975717663765, 0.022945677861571312, 0.022945677861571312]"
123.0,8.0,0.0,"[0.6920481324195862, 0.048185307532548904, 0.048185307532548904, 0.06120992451906204, 0.048185307532548904, 0.048185307532548904, 0.05400077626109123]"
123.0,9.0,4.0,"[0.06429187208414078, 0.11410905420780182, 0.06429187208414078, 0.06429187208414078, 0.45751091837882996, 0.06429187208414078, 0.17121252417564392]"
123.0,10.0,1.0,"[0.05749928578734398, 0.6094197034835815, 0.05749928578734398, 0.05749928578734398, 0.07828835397958755, 0.05749928578734398, 0.08229470998048782]"
123.0,11.0,6.0,"[0.23290789127349854, 0.07098594307899475, 0.06846197694540024, 0.06846197694540024, 0.08434725552797318, 0.06846197694540024, 0.406372994184494]"
123.0,12.0,0.0,"[0.6187037825584412, 0.04235554859042168, 0.04235554859042168, 0.04235554859042168, 0.12445612996816635, 0.04235554859042168, 0.08741793781518936]"
123.0,13.0,1.0,"[0.08476067334413528, 0.40637803077697754, 0.08476067334413528, 0.08476067334413528, 0.08836880326271057, 0.08476067334413528, 0.16621044278144836]"
123.0,14.0,4.0,"[0.20805059373378754, 0.07400855422019958, 0.05171563848853111, 0.05171563848853111, 0.3935498595237732, 0.05171563848853111, 0.16924405097961426]"
123.0,15.0,0.0,"[0.7771185636520386, 0.030150912702083588, 0.030150912702083588, 0.040753114968538284, 0.04575689882040024, 0.030150912702083588, 0.04591863229870796]"
124.0,0.0,0.0,"[0.6360276937484741, 0.05679729953408241, 0.05679729953408241, 0.05679729953408241, 0.05730895698070526, 0.05679729953408241, 0.07947421818971634]"
124.0,1.0,0.0,"[0.7046529054641724, 0.035278890281915665, 0.035278890281915665, 0.035278890281915665, 0.08841924369335175, 0.035278890281915665, 0.06581234931945801]"
124.0,2.0,0.0,"[0.5702366232872009, 0.0835665613412857, 0.048871442675590515, 0.048871442675590515, 0.12741859257221222, 0.048871442675590515, 0.07216392457485199]"
124.0,3.0,0.0,"[0.8492247462272644, 0.021256394684314728, 0.021256394684314728, 0.03488276153802872, 0.03086688742041588, 0.021256394684314728, 0.021256394684314728]"
124.0,4.0,0.0,"[0.77277672290802, 0.034782785922288895, 0.034782785922288895, 0.03747935965657234, 0.05061277002096176, 0.034782785922288895, 0.034782785922288895]"
124.0,5.0,0.0,"[0.7746539115905762, 0.028535638004541397, 0.02597833424806595, 0.02597833424806595, 0.08929665386676788, 0.02597833424806595, 0.029578765854239464]"
124.0,6.0,0.0,"[0.7269237041473389, 0.09311586618423462, 0.034788910299539566, 0.04080481827259064, 0.034788910299539566, 0.034788910299539566, 0.034788910299539566]"
124.0,7.0,6.0,"[0.091432124376297, 0.2059517353773117, 0.07108771055936813, 0.07108771055936813, 0.1636628359556198, 0.07108771055936813, 0.3256901800632477]"
124.0,8.0,4.0,"[0.14981535077095032, 0.1887943148612976, 0.06146972253918648, 0.06146972253918648, 0.3001447319984436, 0.06146972253918648, 0.17683647572994232]"
124.0,9.0,4.0,"[0.05060737207531929, 0.18287073075771332, 0.05060737207531929, 0.05060737207531929, 0.3974629044532776, 0.05060737207531929, 0.21723684668540955]"
124.0,10.0,4.0,"[0.12096874415874481, 0.06735622882843018, 0.03294914960861206, 0.02286071889102459, 0.7080723643302917, 0.02286071889102459, 0.02493205852806568]"
124.0,11.0,4.0,"[0.13839249312877655, 0.042416661977767944, 0.03636616840958595, 0.03636616840958595, 0.6594560742378235, 0.03636616840958595, 0.05063632130622864]"
124.0,12.0,6.0,"[0.08168599009513855, 0.19367623329162598, 0.06226598098874092, 0.06226598098874092, 0.26761719584465027, 0.06226598098874092, 0.27022260427474976]"
124.0,13.0,4.0,"[0.18658751249313354, 0.15446294844150543, 0.06829548627138138, 0.06829548627138138, 0.23775389790534973, 0.06829548627138138, 0.21630915999412537]"
125.0,0.0,4.0,"[0.10318118333816528, 0.05739143118262291, 0.032966554164886475, 0.031339552253484726, 0.7043853402137756, 0.031339552253484726, 0.03939635679125786]"
125.0,1.0,0.0,"[0.8882652521133423, 0.014264030382037163, 0.014285213313996792, 0.02044030651450157, 0.03555600345134735, 0.013594637624919415, 0.013594637624919415]"
125.0,2.0,0.0,"[0.6444860696792603, 0.058278460055589676, 0.03228864446282387, 0.04725020006299019, 0.1508537083864212, 0.03228864446282387, 0.03455429896712303]"
125.0,3.0,0.0,"[0.6329495310783386, 0.038521476089954376, 0.032715074717998505, 0.032715074717998505, 0.19461672008037567, 0.032715074717998505, 0.03576698526740074]"
125.0,4.0,0.0,"[0.7784464359283447, 0.08233439177274704, 0.027520712465047836, 0.029136288911104202, 0.027520712465047836, 0.027520712465047836, 0.027520712465047836]"
125.0,5.0,4.0,"[0.10229114443063736, 0.049063362181186676, 0.048163898289203644, 0.048163898289203644, 0.5846737623214722, 0.048163898289203644, 0.11948005110025406]"
125.0,6.0,0.0,"[0.6540046334266663, 0.15430861711502075, 0.03833736106753349, 0.03833736106753349, 0.03833736106753349, 0.03833736106753349, 0.03833736106753349]"
125.0,7.0,4.0,"[0.046683549880981445, 0.1536964327096939, 0.04264761507511139, 0.04264761507511139, 0.5372342467308044, 0.04264761507511139, 0.13444295525550842]"
125.0,8.0,0.0,"[0.6248003840446472, 0.06343188881874084, 0.045526280999183655, 0.045526280999183655, 0.12438587099313736, 0.045526280999183655, 0.05080302804708481]"
125.0,9.0,0.0,"[0.7800891995429993, 0.025704530999064445, 0.019125455990433693, 0.019469698891043663, 0.11736021935939789, 0.019125455990433693, 0.019125455990433693]"
125.0,10.0,0.0,"[0.7762682437896729, 0.026547810062766075, 0.02341698482632637, 0.030583694577217102, 0.09376771748065948, 0.02341698482632637, 0.02599855698645115]"
125.0,11.0,0.0,"[0.7917202711105347, 0.021931536495685577, 0.021931536495685577, 0.02412973716855049, 0.09605897963047028, 0.021931536495685577, 0.022296445444226265]"
125.0,12.0,0.0,"[0.854404628276825, 0.01989779807627201, 0.01989779807627201, 0.025522569194436073, 0.03653847798705101, 0.022258419543504715, 0.021480338647961617]"
125.0,13.0,1.0,"[0.053790826350450516, 0.4943680465221405, 0.053790826350450516, 0.053790826350450516, 0.08889929950237274, 0.053790826350450516, 0.20156940817832947]"
125.0,14.0,0.0,"[0.5789204239845276, 0.16427648067474365, 0.042496778070926666, 0.042496778070926666, 0.042496778070926666, 0.042496778070926666, 0.08681593835353851]"
125.0,15.0,4.0,"[0.23883502185344696, 0.1481410264968872, 0.07800287008285522, 0.07788512855768204, 0.3013657033443451, 0.07788512855768204, 0.07788512855768204]"
125.0,16.0,0.0,"[0.8218342065811157, 0.020409133285284042, 0.022977346554398537, 0.02937098778784275, 0.06459008902311325, 0.020409133285284042, 0.020409133285284042]"
125.0,17.0,1.0,"[0.06190053001046181, 0.3115403652191162, 0.06190053001046181, 0.06190053001046181, 0.15025204420089722, 0.06190053001046181, 0.29060545563697815]"
125.0,18.0,4.0,"[0.19897039234638214, 0.028453579172492027, 0.028453579172492027, 0.028453579172492027, 0.658761739730835, 0.028453579172492027, 0.028453579172492027]"
125.0,19.0,1.0,"[0.16769219934940338, 0.2512352168560028, 0.07342027872800827, 0.07342027872800827, 0.2006487250328064, 0.07342027872800827, 0.1601630449295044]"
125.0,20.0,0.0,"[0.5481321215629578, 0.06255046278238297, 0.06255046278238297, 0.06255046278238297, 0.09909085929393768, 0.06255046278238297, 0.10257517546415329]"
125.0,21.0,0.0,"[0.5949630737304688, 0.05605795606970787, 0.05605795606970787, 0.05605795606970787, 0.1209295466542244, 0.05605795606970787, 0.05987565219402313]"
125.0,22.0,1.0,"[0.054353829473257065, 0.3564865291118622, 0.054353829473257065, 0.054353829473257065, 0.1270752251148224, 0.054353829473257065, 0.299022912979126]"
126.0,0.0,4.0,"[0.34802401065826416, 0.05108378082513809, 0.05108378082513809, 0.057636138051748276, 0.373157799243927, 0.06793070584535599, 0.05108378082513809]"
126.0,1.0,0.0,"[0.5947348475456238, 0.02472912333905697, 0.03110976330935955, 0.02472912333905697, 0.2752388119697571, 0.02472912333905697, 0.02472912333905697]"
126.0,2.0,1.0,"[0.10028539597988129, 0.24939404428005219, 0.08893496543169022, 0.08893496543169022, 0.2400084286928177, 0.08893496543169022, 0.1435071974992752]"
126.0,3.0,0.0,"[0.41189098358154297, 0.19436287879943848, 0.04714461788535118, 0.053344376385211945, 0.13397730886936188, 0.04714461788535118, 0.11213520914316177]"
126.0,4.0,1.0,"[0.27729901671409607, 0.32528549432754517, 0.04651129990816116, 0.04651129990816116, 0.084109365940094, 0.04651129990816116, 0.17377223074436188]"
126.0,5.0,0.0,"[0.8955348134040833, 0.016987545415759087, 0.0173678956925869, 0.016987545415759087, 0.019146999344229698, 0.016987545415759087, 0.016987545415759087]"
126.0,6.0,0.0,"[0.9009338617324829, 0.02308974787592888, 0.013362947851419449, 0.013362947851419449, 0.02252466231584549, 0.013362947851419449, 0.013362947851419449]"
126.0,7.0,0.0,"[0.8708466291427612, 0.01847117394208908, 0.01847117394208908, 0.01847117394208908, 0.0367974117398262, 0.01847117394208908, 0.01847117394208908]"
126.0,8.0,1.0,"[0.056764595210552216, 0.4992775619029999, 0.056764595210552216, 0.056764595210552216, 0.056764595210552216, 0.056764595210552216, 0.21689940989017487]"
126.0,9.0,0.0,"[0.7337790727615356, 0.05965735390782356, 0.030342163518071175, 0.08519481867551804, 0.030342163518071175, 0.030342163518071175, 0.030342163518071175]"
126.0,10.0,4.0,"[0.059054527431726456, 0.09051360189914703, 0.05855369567871094, 0.05855369567871094, 0.43428459763526917, 0.05855369567871094, 0.24048618972301483]"
126.0,11.0,4.0,"[0.2166946530342102, 0.14842671155929565, 0.04723387956619263, 0.04723387956619263, 0.38011664152145386, 0.04723387956619263, 0.113060362637043]"
126.0,12.0,6.0,"[0.14928904175758362, 0.09955987334251404, 0.0719354897737503, 0.0719354897737503, 0.18537446856498718, 0.0719354897737503, 0.34997013211250305]"
126.0,13.0,4.0,"[0.10261277854442596, 0.03977656364440918, 0.0337124727666378, 0.0337124727666378, 0.6872731447219849, 0.0337124727666378, 0.06920009106397629]"
126.0,14.0,4.0,"[0.0931263267993927, 0.06298289448022842, 0.027349328622221947, 0.027349328622221947, 0.7236063480377197, 0.027349328622221947, 0.038236431777477264]"
126.0,15.0,0.0,"[0.7624296545982361, 0.03393677622079849, 0.03393677622079849, 0.03393677622079849, 0.061026573181152344, 0.03393677622079849, 0.04079661890864372]"
127.0,0.0,1.0,"[0.07391157001256943, 0.5495649576187134, 0.07391157001256943, 0.07391157001256943, 0.07391157001256943, 0.07391157001256943, 0.08087710291147232]"
127.0,1.0,0.0,"[0.5194051861763, 0.049556225538253784, 0.049556225538253784, 0.08449707180261612, 0.19787286221981049, 0.049556225538253784, 0.049556225538253784]"
127.0,2.0,1.0,"[0.22238026559352875, 0.33252498507499695, 0.05201442539691925, 0.05201442539691925, 0.19241178035736084, 0.05201442539691925, 0.09663965553045273]"
127.0,3.0,0.0,"[0.6698377132415771, 0.07212220877408981, 0.03954239562153816, 0.05950647220015526, 0.05469052866101265, 0.03954239562153816, 0.06475837528705597]"
127.0,4.0,0.0,"[0.8610063791275024, 0.019659971818327904, 0.019659971818327904, 0.02236754260957241, 0.03471280634403229, 0.019659971818327904, 0.0229333508759737]"
127.0,5.0,0.0,"[0.3555827736854553, 0.04366081953048706, 0.046071115881204605, 0.04366081953048706, 0.35414251685142517, 0.04366081953048706, 0.11322107911109924]"
128.0,0.0,0.0,"[0.7998045086860657, 0.0755467563867569, 0.02273871935904026, 0.02273871935904026, 0.02273871935904026, 0.02273871935904026, 0.03369380906224251]"
128.0,1.0,0.0,"[0.5503286123275757, 0.05953527241945267, 0.04648227244615555, 0.04648227244615555, 0.19705191254615784, 0.04648227244615555, 0.05363740772008896]"
128.0,2.0,0.0,"[0.7633571624755859, 0.030635152012109756, 0.030635152012109756, 0.06175065040588379, 0.05235150083899498, 0.030635152012109756, 0.030635152012109756]"
128.0,3.0,4.0,"[0.07591815292835236, 0.21465080976486206, 0.03962743654847145, 0.03962743654847145, 0.5142175555229187, 0.03962743654847145, 0.07633116841316223]"
128.0,4.0,0.0,"[0.47910887002944946, 0.26293113827705383, 0.05233631283044815, 0.051405902951955795, 0.051405902951955795, 0.051405902951955795, 0.051405902951955795]"
128.0,5.0,4.0,"[0.11170555651187897, 0.05974048748612404, 0.05974048748612404, 0.05974048748612404, 0.4276328980922699, 0.05974048748612404, 0.2216995656490326]"
128.0,6.0,0.0,"[0.6635385155677795, 0.039421360939741135, 0.039421360939741135, 0.039421360939741135, 0.061162542551755905, 0.039421360939741135, 0.11761347949504852]"
128.0,7.0,1.0,"[0.3498519957065582, 0.41607075929641724, 0.045485157519578934, 0.045485157519578934, 0.05213655158877373, 0.045485157519578934, 0.045485157519578934]"
128.0,8.0,0.0,"[0.28219470381736755, 0.13010799884796143, 0.0744689330458641, 0.0744689330458641, 0.17569535970687866, 0.0744689330458641, 0.18859517574310303]"
128.0,9.0,0.0,"[0.5378368496894836, 0.13680517673492432, 0.03360223025083542, 0.06705524772405624, 0.15749602019786835, 0.03360223025083542, 0.03360223025083542]"
129.0,0.0,4.0,"[0.24705471098423004, 0.03840656951069832, 0.03629446402192116, 0.03629446402192116, 0.5349012613296509, 0.03629446402192116, 0.0707540512084961]"
129.0,1.0,0.0,"[0.7008611559867859, 0.11912227421998978, 0.030529877170920372, 0.05789710953831673, 0.030529877170920372, 0.030529877170920372, 0.030529877170920372]"
129.0,2.0,0.0,"[0.5192493796348572, 0.05583478510379791, 0.05583478510379791, 0.05583478510379791, 0.20157667994499207, 0.05583478510379791, 0.05583478510379791]"
129.0,3.0,4.0,"[0.10276373475790024, 0.0497652068734169, 0.04140062630176544, 0.04140062630176544, 0.5943726897239685, 0.04140062630176544, 0.12889641523361206]"
129.0,4.0,0.0,"[0.6120515465736389, 0.03793409839272499, 0.03793409839272499, 0.050796154886484146, 0.16106419265270233, 0.03793409839272499, 0.062285855412483215]"
129.0,5.0,0.0,"[0.8308884501457214, 0.020122498273849487, 0.02658129669725895, 0.020122498273849487, 0.0620402991771698, 0.020122498273849487, 0.020122498273849487]"
129.0,6.0,0.0,"[0.7408490777015686, 0.028290970250964165, 0.028290970250964165, 0.029988523572683334, 0.11599860340356827, 0.028290970250964165, 0.028290970250964165]"
129.0,7.0,0.0,"[0.8165167570114136, 0.02212090976536274, 0.02212090976536274, 0.02212090976536274, 0.07287868857383728, 0.02212090976536274, 0.02212090976536274]"
130.0,0.0,0.0,"[0.8262810111045837, 0.06944188475608826, 0.016830408945679665, 0.036955490708351135, 0.016830408945679665, 0.016830408945679665, 0.016830408945679665]"
130.0,1.0,6.0,"[0.12386763840913773, 0.11231828480958939, 0.08810551464557648, 0.09993620961904526, 0.1341685652732849, 0.08810551464557648, 0.35349828004837036]"
130.0,2.0,0.0,"[0.6633844375610352, 0.15528231859207153, 0.027894044294953346, 0.027392501011490822, 0.06163868308067322, 0.027392501011490822, 0.03701549395918846]"
130.0,3.0,0.0,"[0.797637939453125, 0.061936646699905396, 0.020401587709784508, 0.020401587709784508, 0.05556130036711693, 0.020401587709784508, 0.023659370839595795]"
130.0,4.0,0.0,"[0.6425250172615051, 0.04356875270605087, 0.06892817467451096, 0.0448782779276371, 0.1252664029598236, 0.036342013627290726, 0.03849133476614952]"
130.0,5.0,0.0,"[0.711719274520874, 0.13657650351524353, 0.030340850353240967, 0.030340850353240967, 0.030340850353240967, 0.030340850353240967, 0.030340850353240967]"
130.0,6.0,0.0,"[0.2660468816757202, 0.24499540030956268, 0.07633234560489655, 0.07633234560489655, 0.123418428003788, 0.07633234560489655, 0.1365422010421753]"
130.0,7.0,0.0,"[0.8631809949874878, 0.02326708473265171, 0.020855998620390892, 0.030127815902233124, 0.020855998620390892, 0.020855998620390892, 0.020855998620390892]"
130.0,8.0,1.0,"[0.050080377608537674, 0.6262565851211548, 0.050080377608537674, 0.050080377608537674, 0.050080377608537674, 0.050080377608537674, 0.12334152311086655]"
130.0,9.0,0.0,"[0.7403085827827454, 0.13669727742671967, 0.02459884248673916, 0.02459884248673916, 0.02459884248673916, 0.02459884248673916, 0.02459884248673916]"
130.0,10.0,0.0,"[0.7475537657737732, 0.03771540895104408, 0.03642554581165314, 0.03642554581165314, 0.05107247084379196, 0.03642554581165314, 0.05438172444701195]"
130.0,11.0,0.0,"[0.7332246899604797, 0.08457183837890625, 0.03329034522175789, 0.037966322153806686, 0.036960240453481674, 0.03329034522175789, 0.04069627448916435]"
130.0,12.0,0.0,"[0.49766823649406433, 0.04768911004066467, 0.04768911004066467, 0.04768911004066467, 0.1702558994293213, 0.04768911004066467, 0.1413194239139557]"
130.0,13.0,0.0,"[0.6741555333137512, 0.040197115391492844, 0.040197115391492844, 0.04037248715758324, 0.12468358129262924, 0.040197115391492844, 0.040197115391492844]"
130.0,14.0,0.0,"[0.671253502368927, 0.10384700447320938, 0.04124397039413452, 0.058491550385951996, 0.042676087468862534, 0.04124397039413452, 0.04124397039413452]"
130.0,15.0,0.0,"[0.8682018518447876, 0.023558666929602623, 0.020660554990172386, 0.025079164654016495, 0.021178660914301872, 0.020660554990172386, 0.020660554990172386]"
130.0,16.0,0.0,"[0.4890604317188263, 0.2990645170211792, 0.03608955070376396, 0.03608955070376396, 0.04958005249500275, 0.03608955070376396, 0.0540262870490551]"
130.0,17.0,0.0,"[0.8624467253684998, 0.016897158697247505, 0.016897158697247505, 0.016897158697247505, 0.041699133813381195, 0.016897158697247505, 0.028265448287129402]"
131.0,0.0,0.0,"[0.8608624935150146, 0.02002028189599514, 0.02002028189599514, 0.02002028189599514, 0.03293101489543915, 0.02002028189599514, 0.026125384494662285]"
131.0,1.0,4.0,"[0.14215999841690063, 0.059074755758047104, 0.03385389968752861, 0.03385389968752861, 0.6513615846633911, 0.03385389968752861, 0.04584205523133278]"
131.0,2.0,4.0,"[0.2065935730934143, 0.3169054090976715, 0.03218196704983711, 0.03218196704983711, 0.3267204761505127, 0.03218196704983711, 0.053234636783599854]"
131.0,3.0,0.0,"[0.43021419644355774, 0.040134090930223465, 0.037701718509197235, 0.037701718509197235, 0.3788447380065918, 0.037701718509197235, 0.037701718509197235]"
131.0,4.0,0.0,"[0.6714586019515991, 0.024241620674729347, 0.027586303651332855, 0.024241620674729347, 0.20179684460163116, 0.02643335610628128, 0.024241620674729347]"
131.0,5.0,0.0,"[0.7832116484642029, 0.021983878687024117, 0.021983878687024117, 0.021983878687024117, 0.09996122121810913, 0.021983878687024117, 0.028891542926430702]"
131.0,6.0,0.0,"[0.8627597689628601, 0.018948201090097427, 0.018948201090097427, 0.0319635272026062, 0.029483826830983162, 0.018948201090097427, 0.018948201090097427]"
131.0,7.0,0.0,"[0.7479433417320251, 0.07872780412435532, 0.029775774106383324, 0.04563850164413452, 0.029775774106383324, 0.029775774106383324, 0.03836296871304512]"
131.0,8.0,0.0,"[0.4822057783603668, 0.05944487452507019, 0.051145803183317184, 0.051145803183317184, 0.22952395677566528, 0.051145803183317184, 0.07538792490959167]"
132.0,0.0,0.0,"[0.8940922021865845, 0.01930585317313671, 0.014097858220338821, 0.019324103370308876, 0.024984244257211685, 0.014097858220338821, 0.014097858220338821]"
132.0,1.0,0.0,"[0.629239022731781, 0.06715439260005951, 0.05707401782274246, 0.05707401782274246, 0.07148294895887375, 0.05707401782274246, 0.06090161204338074]"
132.0,2.0,0.0,"[0.6534676551818848, 0.03037531115114689, 0.03037531115114689, 0.03476829454302788, 0.18470127880573273, 0.03037531115114689, 0.035936761647462845]"
132.0,3.0,0.0,"[0.8322344422340393, 0.01902584917843342, 0.018770461902022362, 0.018770461902022362, 0.06880930811166763, 0.018770461902022362, 0.02361895516514778]"
132.0,4.0,4.0,"[0.07146836817264557, 0.3264787495136261, 0.043819405138492584, 0.043819405138492584, 0.35642409324645996, 0.043819405138492584, 0.11417051404714584]"
132.0,5.0,0.0,"[0.6344136595726013, 0.05751344561576843, 0.05751344561576843, 0.05751344561576843, 0.07801923155784607, 0.05751344561576843, 0.05751344561576843]"
132.0,6.0,0.0,"[0.7857537269592285, 0.048812609165906906, 0.02858039177954197, 0.02858039177954197, 0.051112186163663864, 0.02858039177954197, 0.02858039177954197]"
132.0,7.0,0.0,"[0.5112854242324829, 0.23258262872695923, 0.04485410451889038, 0.04485410451889038, 0.07671555876731873, 0.04485410451889038, 0.04485410451889038]"
132.0,8.0,0.0,"[0.7170240879058838, 0.10361750423908234, 0.026895076036453247, 0.026895076036453247, 0.06695693731307983, 0.026895076036453247, 0.03171616047620773]"
132.0,9.0,0.0,"[0.3520309031009674, 0.2372577041387558, 0.0630883201956749, 0.0630883201956749, 0.11589619517326355, 0.0630883201956749, 0.10555022209882736]"
132.0,10.0,6.0,"[0.06558238714933395, 0.17163465917110443, 0.05417058244347572, 0.05417058244347572, 0.09945377707481384, 0.05417058244347572, 0.5008174180984497]"
132.0,11.0,0.0,"[0.8200187087059021, 0.029189299792051315, 0.029189299792051315, 0.029189299792051315, 0.03403473645448685, 0.029189299792051315, 0.029189299792051315]"
132.0,12.0,6.0,"[0.059526003897190094, 0.1669350564479828, 0.05523108318448067, 0.05523108318448067, 0.2026074379682541, 0.05523108318448067, 0.4052383005619049]"
132.0,13.0,0.0,"[0.7576845288276672, 0.030375240370631218, 0.027068650349974632, 0.039633918553590775, 0.08935482054948807, 0.027068650349974632, 0.028814153745770454]"
132.0,14.0,4.0,"[0.09623253345489502, 0.07080469280481339, 0.058792755007743835, 0.058792755007743835, 0.42859718203544617, 0.058792755007743835, 0.2279873639345169]"
132.0,15.0,0.0,"[0.7816629409790039, 0.031745295971632004, 0.031745295971632004, 0.050874464213848114, 0.04048142954707146, 0.031745295971632004, 0.031745295971632004]"
132.0,16.0,4.0,"[0.14295750856399536, 0.07478944212198257, 0.03343517333269119, 0.03343517333269119, 0.5566674470901489, 0.03343517333269119, 0.12528012692928314]"
132.0,17.0,0.0,"[0.6559422016143799, 0.03056306019425392, 0.03056306019425392, 0.046607088297605515, 0.17519843578338623, 0.03056306019425392, 0.03056306019425392]"
132.0,18.0,0.0,"[0.7873914837837219, 0.03483896702528, 0.02407744899392128, 0.06894813477993011, 0.028949832543730736, 0.02407744899392128, 0.03171663358807564]"
132.0,19.0,6.0,"[0.05364266410470009, 0.16999900341033936, 0.05364266410470009, 0.05364266410470009, 0.18675029277801514, 0.05364266410470009, 0.4286801218986511]"
133.0,0.0,4.0,"[0.1867569386959076, 0.05772438272833824, 0.03200535103678703, 0.03200535103678703, 0.6095617413520813, 0.03200535103678703, 0.04994084686040878]"
133.0,1.0,4.0,"[0.10989192128181458, 0.06985875219106674, 0.028589362278580666, 0.028589362278580666, 0.7058917880058289, 0.028589362278580666, 0.028589362278580666]"
133.0,2.0,6.0,"[0.14459523558616638, 0.11040615290403366, 0.07321616262197495, 0.07321616262197495, 0.2556343078613281, 0.07321616262197495, 0.2697158455848694]"
133.0,3.0,4.0,"[0.34034937620162964, 0.05737349018454552, 0.04120468348264694, 0.04120468348264694, 0.4264128804206848, 0.04120468348264694, 0.0522502101957798]"
