dialogue_id,utterance_id,model_prediction,model_outputs
132.0,15.0,2.0,"[0.12901264, 0.18802577, 0.24281469, 0.13485755, 0.07126593, 0.09309629, 0.14092717]"
132.0,16.0,4.0,"[0.26944494, 0.041019905, 0.024650099, 0.05271371, 0.45308843, 0.076396644, 0.08268633]"
132.0,17.0,4.0,"[0.25288993, 0.043423045, 0.02109876, 0.048599787, 0.47164565, 0.07753547, 0.08480745]"
132.0,18.0,1.0,"[0.07321709, 0.4959006, 0.18146072, 0.063611664, 0.037099253, 0.06338566, 0.08532501]"
132.0,19.0,5.0,"[0.10018222, 0.056340545, 0.08799509, 0.17906912, 0.11624169, 0.2651951, 0.19497621]"
133.0,0.0,4.0,"[0.25742385, 0.044985406, 0.019856341, 0.046807457, 0.4737376, 0.07467489, 0.08251438]"
133.0,1.0,4.0,"[0.25742385, 0.044985406, 0.019856341, 0.046807457, 0.4737376, 0.07467489, 0.08251438]"
133.0,2.0,1.0,"[0.058336906, 0.2866117, 0.17993498, 0.14693196, 0.040137958, 0.16076683, 0.12727967]"
133.0,3.0,1.0,"[0.10456935, 0.2744032, 0.07395404, 0.14410079, 0.10091496, 0.18050273, 0.12155486]"
133.0,4.0,4.0,"[0.26314667, 0.042461548, 0.022628468, 0.048832085, 0.46160758, 0.0766421, 0.08468145]"
133.0,5.0,4.0,"[0.2344078, 0.05082749, 0.02244819, 0.056043524, 0.47377267, 0.07931527, 0.08318497]"
133.0,6.0,4.0,"[0.32824552, 0.038561676, 0.03353387, 0.05807742, 0.36588508, 0.07971338, 0.095983006]"
133.0,7.0,4.0,"[0.31884357, 0.041625787, 0.027642248, 0.048103012, 0.39888746, 0.08054625, 0.08435155]"
133.0,8.0,1.0,"[0.043428276, 0.6298177, 0.13247064, 0.04501063, 0.025328033, 0.062327843, 0.061616894]"
133.0,9.0,0.0,"[0.2807421, 0.058046777, 0.08367657, 0.11614294, 0.25308302, 0.08494963, 0.123359]"
133.0,10.0,2.0,"[0.1224165, 0.062110614, 0.32091942, 0.14389068, 0.07706797, 0.11986269, 0.15373209]"
133.0,11.0,1.0,"[0.04400704, 0.6357307, 0.13220914, 0.042088997, 0.024996096, 0.059244536, 0.061723463]"
133.0,12.0,5.0,"[0.11234427, 0.041825853, 0.102886386, 0.19757818, 0.10579007, 0.25326875, 0.18630643]"
133.0,13.0,4.0,"[0.27984652, 0.050550953, 0.03450119, 0.059913997, 0.375304, 0.09358674, 0.10629656]"
133.0,14.0,4.0,"[0.33548746, 0.04266662, 0.037353553, 0.060404245, 0.35026574, 0.08233013, 0.09149226]"
133.0,15.0,2.0,"[0.059872188, 0.08492036, 0.35625544, 0.15766902, 0.038998917, 0.14836968, 0.15391435]"
134.0,0.0,1.0,"[0.049870927, 0.6491671, 0.10735985, 0.046466623, 0.02815044, 0.05554884, 0.06343629]"
134.0,1.0,3.0,"[0.056011427, 0.10403488, 0.21478964, 0.2232569, 0.04542449, 0.19022863, 0.16625407]"
134.0,2.0,4.0,"[0.20627598, 0.08909575, 0.03123651, 0.082903445, 0.36087933, 0.12529941, 0.10430962]"
134.0,3.0,5.0,"[0.06729801, 0.057974745, 0.07296974, 0.1946736, 0.09063278, 0.3501907, 0.16626038]"
135.0,0.0,4.0,"[0.3242263, 0.04402887, 0.037436485, 0.06446564, 0.3469317, 0.0827175, 0.10019359]"
135.0,1.0,1.0,"[0.042779513, 0.68653345, 0.09543156, 0.04003703, 0.024428433, 0.05416516, 0.05662472]"
135.0,2.0,0.0,"[0.39408088, 0.052816834, 0.07636045, 0.06843138, 0.221226, 0.07371037, 0.113373995]"
135.0,3.0,0.0,"[0.35277787, 0.04847756, 0.052712683, 0.060730133, 0.30044845, 0.07344408, 0.111409314]"
135.0,4.0,4.0,"[0.2937467, 0.044407282, 0.058231384, 0.08567265, 0.30888784, 0.08961775, 0.11943633]"
135.0,5.0,4.0,"[0.29676422, 0.043223336, 0.03330521, 0.05789801, 0.40410253, 0.07726416, 0.08744245]"
136.0,0.0,4.0,"[0.17251725, 0.11248292, 0.043564696, 0.11880637, 0.28987736, 0.15158491, 0.111166455]"
137.0,0.0,5.0,"[0.06343483, 0.05947136, 0.07472368, 0.24448402, 0.08802539, 0.30664912, 0.16321154]"
137.0,1.0,4.0,"[0.24961507, 0.046312325, 0.019830674, 0.047501575, 0.4774399, 0.07600231, 0.0832981]"
137.0,2.0,4.0,"[0.24961507, 0.046312325, 0.019830674, 0.047501575, 0.4774399, 0.07600231, 0.0832981]"
137.0,3.0,1.0,"[0.07844963, 0.5341832, 0.15709434, 0.055989973, 0.041627564, 0.055690154, 0.07696513]"
137.0,4.0,4.0,"[0.23820774, 0.061985895, 0.053835724, 0.11456348, 0.2831102, 0.13311505, 0.11518186]"
137.0,5.0,1.0,"[0.093826026, 0.4803057, 0.11923761, 0.078542605, 0.057449657, 0.07571416, 0.09492432]"
137.0,6.0,2.0,"[0.1383533, 0.21411881, 0.2732824, 0.10295606, 0.07631781, 0.08935497, 0.10561664]"
137.0,7.0,5.0,"[0.055940814, 0.19152026, 0.119620755, 0.17021847, 0.056956194, 0.26263037, 0.14311309]"
137.0,8.0,1.0,"[0.05231763, 0.46640542, 0.23274271, 0.06500723, 0.026901906, 0.07448824, 0.08213692]"
137.0,9.0,1.0,"[0.12577556, 0.30398807, 0.22721215, 0.09611068, 0.07064368, 0.07236284, 0.10390707]"
137.0,10.0,1.0,"[0.052544653, 0.6471288, 0.08632826, 0.053283874, 0.030183068, 0.06474422, 0.06578719]"
137.0,11.0,3.0,"[0.14547856, 0.09293495, 0.13943812, 0.20275837, 0.106078945, 0.13722157, 0.17608954]"
137.0,12.0,4.0,"[0.19106495, 0.08120322, 0.03918345, 0.10705208, 0.31638506, 0.1471103, 0.11800101]"
137.0,13.0,1.0,"[0.07372567, 0.36282247, 0.12285822, 0.122170486, 0.04675706, 0.14695278, 0.12471336]"
137.0,14.0,5.0,"[0.0881738, 0.13661303, 0.10424184, 0.1909656, 0.08530113, 0.23595342, 0.15875113]"
138.0,0.0,0.0,"[0.34174973, 0.059104893, 0.06406937, 0.08161399, 0.2650317, 0.0811198, 0.10731053]"
138.0,1.0,5.0,"[0.06606341, 0.06792404, 0.08565448, 0.19666505, 0.07680448, 0.34269655, 0.164192]"
138.0,2.0,2.0,"[0.06810089, 0.16519263, 0.4196393, 0.09050691, 0.04074449, 0.094277464, 0.12153827]"
138.0,3.0,1.0,"[0.042433638, 0.6905884, 0.08815453, 0.04111376, 0.025010785, 0.05577896, 0.056919992]"
139.0,0.0,4.0,"[0.31718218, 0.05172449, 0.042841703, 0.066393904, 0.35467145, 0.075061984, 0.09212427]"
139.0,1.0,5.0,"[0.07360762, 0.049001895, 0.06633572, 0.19319281, 0.098574124, 0.36039487, 0.15889296]"
139.0,2.0,4.0,"[0.24833319, 0.055837266, 0.031118408, 0.06913308, 0.4218355, 0.08734212, 0.08640041]"
139.0,3.0,4.0,"[0.2641439, 0.044943243, 0.020868713, 0.047337815, 0.46994728, 0.073161945, 0.07959698]"
139.0,4.0,4.0,"[0.24961507, 0.046312325, 0.019830674, 0.047501575, 0.4774399, 0.07600231, 0.0832981]"
139.0,5.0,4.0,"[0.25742385, 0.044985406, 0.019856341, 0.046807457, 0.4737376, 0.07467489, 0.08251438]"
139.0,6.0,1.0,"[0.09253987, 0.4837452, 0.115270294, 0.086885795, 0.062247116, 0.07026082, 0.08905085]"
139.0,7.0,2.0,"[0.060222782, 0.30762362, 0.31395632, 0.090048455, 0.031834178, 0.08665134, 0.109663345]"
139.0,8.0,2.0,"[0.07226715, 0.13457188, 0.3116345, 0.1541669, 0.040796578, 0.13672322, 0.1498398]"
139.0,9.0,0.0,"[0.37061796, 0.043325104, 0.06851574, 0.07637567, 0.2441909, 0.081216544, 0.1157581]"
140.0,0.0,1.0,"[0.079829656, 0.26310012, 0.11841708, 0.18862197, 0.07515895, 0.14257802, 0.13229421]"
140.0,1.0,3.0,"[0.06751471, 0.06272251, 0.078534245, 0.2813146, 0.08879795, 0.24724442, 0.1738715]"
140.0,2.0,4.0,"[0.3110667, 0.0401194, 0.036731984, 0.060189743, 0.37586027, 0.07866067, 0.09737132]"
140.0,3.0,4.0,"[0.24603581, 0.045415, 0.0479352, 0.09014848, 0.33183974, 0.11188395, 0.12674184]"
140.0,4.0,4.0,"[0.26511765, 0.042688612, 0.022795454, 0.049716502, 0.45240936, 0.08121893, 0.08605355]"
140.0,5.0,4.0,"[0.2677374, 0.04566457, 0.027724013, 0.058737032, 0.41313645, 0.09564857, 0.09135195]"
140.0,6.0,1.0,"[0.04695361, 0.65119797, 0.11846082, 0.042873073, 0.025723647, 0.0538842, 0.06090669]"
140.0,7.0,1.0,"[0.06186285, 0.541162, 0.16562343, 0.058683172, 0.030534262, 0.06514792, 0.07698633]"
140.0,8.0,0.0,"[0.19304727, 0.041122444, 0.11369365, 0.15398027, 0.15216765, 0.1654055, 0.18058322]"
140.0,9.0,1.0,"[0.054619275, 0.51802415, 0.15446259, 0.06950378, 0.030814286, 0.08710725, 0.08546869]"
140.0,10.0,1.0,"[0.096345425, 0.37186724, 0.15511829, 0.103345565, 0.05660943, 0.10066995, 0.116044015]"
140.0,11.0,2.0,"[0.071802825, 0.17326364, 0.4055775, 0.11593424, 0.037634563, 0.07551773, 0.12026966]"
140.0,12.0,6.0,"[0.117844716, 0.04572108, 0.14195067, 0.2060853, 0.095741205, 0.18488167, 0.2077753]"
140.0,13.0,2.0,"[0.07689593, 0.06733436, 0.254145, 0.22845592, 0.058248267, 0.13335793, 0.1815625]"
140.0,14.0,0.0,"[0.23152074, 0.0470845, 0.07774795, 0.13585459, 0.22219327, 0.12335111, 0.16224784]"
140.0,15.0,0.0,"[0.36030087, 0.042110186, 0.053398572, 0.06291491, 0.27717942, 0.087295234, 0.116800904]"
140.0,16.0,4.0,"[0.30394852, 0.039968017, 0.032126185, 0.059095703, 0.39007342, 0.0811264, 0.093661815]"
141.0,1.0,4.0,"[0.2900483, 0.041637857, 0.027377136, 0.05539628, 0.4213301, 0.08117395, 0.08303643]"
142.0,0.0,0.0,"[0.3261018, 0.044750493, 0.08934207, 0.108877495, 0.20197634, 0.09118964, 0.13776217]"
142.0,1.0,0.0,"[0.37580582, 0.048854627, 0.067578904, 0.063275404, 0.24110326, 0.08207721, 0.12130474]"
143.0,0.0,5.0,"[0.093169674, 0.049817584, 0.05597593, 0.20982495, 0.13082093, 0.2740571, 0.18633388]"
143.0,1.0,5.0,"[0.07698835, 0.049430322, 0.105753236, 0.21606578, 0.08728625, 0.26278946, 0.20168665]"
143.0,2.0,4.0,"[0.24601276, 0.042675525, 0.023179255, 0.052154362, 0.47315365, 0.07954993, 0.08327455]"
143.0,3.0,2.0,"[0.11447327, 0.09247994, 0.3514833, 0.13314418, 0.060442597, 0.10166102, 0.14631575]"
143.0,4.0,1.0,"[0.042433638, 0.6905884, 0.08815453, 0.04111376, 0.025010785, 0.05577896, 0.056919992]"
143.0,5.0,5.0,"[0.06744363, 0.06952324, 0.17488502, 0.18355246, 0.060043383, 0.24877058, 0.19578172]"
143.0,6.0,1.0,"[0.042433638, 0.6905884, 0.08815453, 0.04111376, 0.025010785, 0.05577896, 0.056919992]"
143.0,7.0,5.0,"[0.054068174, 0.1601656, 0.0825097, 0.21127027, 0.062515914, 0.27839118, 0.15107906]"
143.0,8.0,1.0,"[0.13995792, 0.25154188, 0.16381061, 0.12682468, 0.085509546, 0.10976862, 0.12258678]"
144.0,0.0,3.0,"[0.1557004, 0.06240869, 0.09804331, 0.17877638, 0.17527929, 0.1733806, 0.15641133]"
144.0,1.0,4.0,"[0.31091723, 0.054283593, 0.0493696, 0.08186439, 0.32758737, 0.07740652, 0.09857135]"
144.0,2.0,3.0,"[0.06925481, 0.0788063, 0.1844034, 0.24157117, 0.055321507, 0.19204384, 0.1785989]"
144.0,3.0,1.0,"[0.15701878, 0.22880918, 0.14461227, 0.13464056, 0.09971521, 0.09185093, 0.14335302]"
144.0,4.0,5.0,"[0.07871869, 0.0724985, 0.048452407, 0.1798238, 0.118065774, 0.33984843, 0.16259238]"
144.0,5.0,1.0,"[0.042895995, 0.66423696, 0.102518514, 0.0450616, 0.024583228, 0.059510738, 0.061192907]"
144.0,6.0,1.0,"[0.12787865, 0.35468373, 0.104916446, 0.11239721, 0.112462245, 0.08566546, 0.101996146]"
144.0,7.0,4.0,"[0.24973522, 0.04568696, 0.020991975, 0.04995846, 0.47832638, 0.074956916, 0.08034417]"
144.0,8.0,2.0,"[0.07421574, 0.0864337, 0.2798494, 0.18429914, 0.04470547, 0.15805149, 0.17244498]"
144.0,9.0,1.0,"[0.04329962, 0.6792076, 0.092991516, 0.043503065, 0.024893653, 0.057446267, 0.058658253]"
144.0,10.0,1.0,"[0.05471849, 0.50950587, 0.17228083, 0.06789368, 0.029066475, 0.07772415, 0.08881052]"
144.0,11.0,1.0,"[0.05233183, 0.502528, 0.19861232, 0.059890192, 0.028871313, 0.07428625, 0.08348005]"
144.0,12.0,1.0,"[0.17430781, 0.22303002, 0.1572686, 0.120302565, 0.1254191, 0.083805, 0.11586692]"
144.0,13.0,4.0,"[0.2640674, 0.045090534, 0.026626397, 0.057982042, 0.4420625, 0.07762348, 0.086547695]"
144.0,14.0,2.0,"[0.13504049, 0.17740473, 0.2959868, 0.11659696, 0.06613231, 0.081357405, 0.12748139]"
145.0,0.0,1.0,"[0.10172265, 0.44150233, 0.11238553, 0.09026467, 0.07534573, 0.08320841, 0.095570564]"
145.0,1.0,1.0,"[0.06888858, 0.5000871, 0.13183852, 0.07795435, 0.03964765, 0.08799752, 0.09358623]"
145.0,2.0,2.0,"[0.1409735, 0.0721378, 0.30312648, 0.14617991, 0.07345675, 0.098997876, 0.16512777]"
145.0,3.0,4.0,"[0.31884357, 0.041625787, 0.027642248, 0.048103012, 0.39888746, 0.08054625, 0.08435155]"
145.0,4.0,5.0,"[0.06413738, 0.06118415, 0.07349611, 0.23201431, 0.08553443, 0.30295137, 0.18068217]"
145.0,5.0,0.0,"[0.21448335, 0.111925654, 0.071946286, 0.12099828, 0.1896806, 0.15212025, 0.13884555]"
145.0,6.0,4.0,"[0.28790197, 0.042444497, 0.03795317, 0.072531246, 0.3701096, 0.089530826, 0.09952871]"
145.0,7.0,1.0,"[0.061931953, 0.47521544, 0.23321259, 0.0554345, 0.03173458, 0.06434395, 0.07812702]"
145.0,8.0,0.0,"[0.3924005, 0.05092079, 0.059325542, 0.0575187, 0.2673543, 0.0725353, 0.09994476]"
145.0,9.0,1.0,"[0.054691117, 0.303933, 0.2328913, 0.10858215, 0.035867907, 0.13741207, 0.12662244]"
145.0,10.0,4.0,"[0.29966238, 0.039068826, 0.040678397, 0.07286486, 0.36517018, 0.0876999, 0.09485548]"
145.0,11.0,1.0,"[0.07097246, 0.45933455, 0.18324962, 0.07667167, 0.03539028, 0.07581232, 0.09856909]"
145.0,12.0,4.0,"[0.19399679, 0.05378266, 0.041225355, 0.11161206, 0.32516813, 0.14438187, 0.12983312]"
146.0,0.0,0.0,"[0.23988633, 0.054960623, 0.11801193, 0.16353397, 0.1562004, 0.115460925, 0.15194589]"
146.0,1.0,2.0,"[0.15354726, 0.047763612, 0.20719872, 0.18961495, 0.08742076, 0.12804629, 0.1864084]"
146.0,2.0,1.0,"[0.05398751, 0.46259764, 0.23774804, 0.06195059, 0.027623573, 0.0726962, 0.08339646]"
146.0,3.0,5.0,"[0.089482, 0.08748755, 0.1333651, 0.20858686, 0.07483128, 0.2414775, 0.16476963]"
146.0,4.0,1.0,"[0.051353887, 0.43562332, 0.09767651, 0.11417183, 0.037775937, 0.15504742, 0.10835114]"
146.0,5.0,0.0,"[0.19464797, 0.04204253, 0.113449894, 0.17195682, 0.16488945, 0.144385, 0.16862825]"
146.0,6.0,4.0,"[0.2296988, 0.044621926, 0.024317235, 0.063020386, 0.42868617, 0.110629804, 0.09902569]"
147.0,0.0,0.0,"[0.18717629, 0.05871385, 0.13910262, 0.14695865, 0.12149795, 0.16379276, 0.18275791]"
147.0,1.0,0.0,"[0.30745786, 0.045045994, 0.06647763, 0.0828396, 0.24225909, 0.11406235, 0.14185749]"
147.0,2.0,0.0,"[0.3545214, 0.059218835, 0.111459404, 0.08958284, 0.18234935, 0.0863816, 0.116486624]"
147.0,3.0,6.0,"[0.124628745, 0.04617501, 0.18385102, 0.16492276, 0.089748204, 0.19345261, 0.19722171]"
147.0,4.0,5.0,"[0.11104861, 0.07703496, 0.041446872, 0.148283, 0.15269454, 0.30989328, 0.15959878]"
147.0,5.0,2.0,"[0.08110737, 0.13657698, 0.3975718, 0.113730624, 0.042049736, 0.09436737, 0.13459614]"
147.0,6.0,5.0,"[0.14285962, 0.04885405, 0.050778896, 0.12434215, 0.23131154, 0.23650928, 0.1653444]"
147.0,7.0,2.0,"[0.15027304, 0.060547937, 0.2892092, 0.13098285, 0.09144537, 0.11093912, 0.16660246]"
147.0,8.0,6.0,"[0.1481665, 0.05017911, 0.18335305, 0.1769048, 0.09694066, 0.14932728, 0.19512846]"
147.0,9.0,0.0,"[0.31083477, 0.050049614, 0.08797256, 0.097219765, 0.21442983, 0.10286005, 0.13663344]"
147.0,10.0,4.0,"[0.28500295, 0.054679733, 0.03515491, 0.0679574, 0.37830555, 0.092527576, 0.0863718]"
148.0,0.0,3.0,"[0.061951116, 0.091386385, 0.11906915, 0.31838977, 0.0669605, 0.18476123, 0.15748186]"
149.0,0.0,2.0,"[0.06156547, 0.23473683, 0.39158806, 0.08454764, 0.037640344, 0.08544067, 0.104481004]"
149.0,1.0,2.0,"[0.11604789, 0.05414201, 0.32516348, 0.14217901, 0.074601, 0.11781582, 0.17005084]"
149.0,2.0,2.0,"[0.0663293, 0.09819092, 0.39411557, 0.13082859, 0.040256873, 0.123312056, 0.14696665]"
150.0,0.0,4.0,"[0.26020995, 0.054503515, 0.05994592, 0.09344539, 0.327301, 0.09452424, 0.11007]"
150.0,1.0,6.0,"[0.10188649, 0.046884548, 0.15728132, 0.17648149, 0.08944808, 0.21167679, 0.2163413]"
150.0,2.0,3.0,"[0.15237664, 0.04824334, 0.1640032, 0.20554598, 0.105212204, 0.14625336, 0.17836526]"
150.0,3.0,2.0,"[0.066019766, 0.06898532, 0.25086668, 0.21199034, 0.049401738, 0.16360497, 0.18913123]"
150.0,4.0,4.0,"[0.22367232, 0.049462155, 0.035339337, 0.086820714, 0.37083703, 0.11974063, 0.11412783]"
150.0,5.0,4.0,"[0.24553595, 0.053205412, 0.028840134, 0.06612452, 0.4183082, 0.09105639, 0.096929416]"
151.0,0.0,1.0,"[0.065078825, 0.46429542, 0.13086537, 0.09636458, 0.039618302, 0.10945619, 0.0943213]"
151.0,1.0,1.0,"[0.042433638, 0.6905884, 0.08815453, 0.04111376, 0.025010785, 0.05577896, 0.056919992]"
151.0,2.0,0.0,"[0.3746769, 0.04948998, 0.0867542, 0.08463856, 0.21993607, 0.07509497, 0.109409355]"
151.0,3.0,0.0,"[0.23330054, 0.060097937, 0.14701857, 0.13199104, 0.1390335, 0.12808561, 0.16047274]"
152.0,0.0,2.0,"[0.12941024, 0.073149174, 0.28671315, 0.16876519, 0.072135285, 0.103020266, 0.1668067]"
152.0,1.0,1.0,"[0.04576143, 0.613477, 0.14149912, 0.046190858, 0.025023883, 0.06280104, 0.06524658]"
152.0,2.0,0.0,"[0.3526137, 0.04248842, 0.049369667, 0.061819825, 0.30474487, 0.08391569, 0.10504786]"
152.0,3.0,5.0,"[0.06100596, 0.07456698, 0.09580578, 0.21861202, 0.072404906, 0.28910857, 0.18849571]"
152.0,4.0,2.0,"[0.097894505, 0.05974032, 0.34507665, 0.16736622, 0.054022223, 0.11098371, 0.16491632]"
153.0,0.0,0.0,"[0.29302683, 0.050946835, 0.12085118, 0.10572656, 0.17764756, 0.099570766, 0.1522302]"
153.0,1.0,0.0,"[0.3514409, 0.047631864, 0.08006201, 0.082706176, 0.22786833, 0.083847746, 0.12644288]"
153.0,2.0,2.0,"[0.07050253, 0.0733048, 0.24291351, 0.2127907, 0.04748946, 0.16420189, 0.1887971]"
153.0,3.0,6.0,"[0.12603652, 0.046279836, 0.1854134, 0.16824934, 0.09315959, 0.1772456, 0.20361547]"
153.0,4.0,5.0,"[0.09104571, 0.056649856, 0.05244173, 0.16410011, 0.13066791, 0.32787815, 0.1772164]"
153.0,5.0,5.0,"[0.07538792, 0.05639524, 0.10848023, 0.20651041, 0.07792294, 0.28482312, 0.19048017]"
153.0,6.0,4.0,"[0.30948678, 0.049571678, 0.040694706, 0.066972665, 0.33125266, 0.09286279, 0.1091587]"
153.0,7.0,0.0,"[0.20209885, 0.045299962, 0.1731717, 0.12502134, 0.123866975, 0.13437517, 0.19616596]"
153.0,8.0,4.0,"[0.26278356, 0.06715392, 0.051534146, 0.098422654, 0.31578517, 0.1012646, 0.10305604]"
153.0,9.0,1.0,"[0.043853283, 0.6339389, 0.10859909, 0.05048113, 0.0256686, 0.06809113, 0.06936781]"
153.0,10.0,4.0,"[0.19117017, 0.037812594, 0.062472887, 0.10853342, 0.22376372, 0.21314599, 0.16310118]"
153.0,11.0,0.0,"[0.19813414, 0.03996966, 0.113035865, 0.12563962, 0.1518287, 0.1870927, 0.18429929]"
154.0,0.0,4.0,"[0.25620446, 0.04513022, 0.021332262, 0.049149767, 0.46824244, 0.07656758, 0.08337342]"
154.0,1.0,4.0,"[0.25742385, 0.044985406, 0.019856341, 0.046807457, 0.4737376, 0.07467489, 0.08251438]"
154.0,2.0,4.0,"[0.26298845, 0.06029726, 0.03126172, 0.06763704, 0.41468015, 0.08125948, 0.08187582]"
154.0,3.0,4.0,"[0.27849278, 0.041987833, 0.024641028, 0.05007179, 0.4465156, 0.07635764, 0.08193335]"
154.0,4.0,2.0,"[0.09662651, 0.054101158, 0.22098613, 0.2188638, 0.07285899, 0.16180176, 0.17476155]"
154.0,5.0,5.0,"[0.07587695, 0.15674199, 0.078736335, 0.19715838, 0.08144916, 0.25153875, 0.15849848]"
154.0,6.0,1.0,"[0.04341449, 0.59267265, 0.1418422, 0.05249514, 0.025500285, 0.07546524, 0.06861]"
154.0,7.0,3.0,"[0.10651848, 0.13632905, 0.14674176, 0.22552577, 0.09174463, 0.13001995, 0.16312028]"
154.0,8.0,4.0,"[0.24411127, 0.047698766, 0.024466097, 0.060243137, 0.41437393, 0.10563797, 0.103468806]"
154.0,9.0,4.0,"[0.29799736, 0.038586996, 0.026522413, 0.050311085, 0.4308362, 0.07415664, 0.0815893]"
154.0,10.0,1.0,"[0.04312635, 0.67529035, 0.10206582, 0.041217875, 0.025269803, 0.056464676, 0.0565651]"
154.0,11.0,4.0,"[0.2409679, 0.046399042, 0.02053418, 0.050749425, 0.4778594, 0.07941431, 0.08407568]"
154.0,12.0,4.0,"[0.19587058, 0.07888264, 0.045056265, 0.116166666, 0.3122945, 0.14255072, 0.10917859]"
154.0,13.0,5.0,"[0.117722146, 0.04168455, 0.10925593, 0.20617197, 0.11098709, 0.21685359, 0.19732477]"
154.0,14.0,0.0,"[0.35994285, 0.050899778, 0.0952961, 0.07657832, 0.2199164, 0.08052989, 0.1168366]"
154.0,15.0,4.0,"[0.27229545, 0.04907927, 0.03579216, 0.07220702, 0.37656647, 0.10084811, 0.09321144]"
154.0,16.0,4.0,"[0.25457382, 0.042870294, 0.022306802, 0.0497855, 0.47300014, 0.07626125, 0.08120225]"
154.0,17.0,0.0,"[0.40098375, 0.05601546, 0.07166491, 0.056593128, 0.23082104, 0.07500828, 0.108913444]"
154.0,18.0,0.0,"[0.3192624, 0.04363636, 0.085697696, 0.10746328, 0.20288576, 0.10782612, 0.13322836]"
154.0,19.0,0.0,"[0.39195392, 0.054879386, 0.07707308, 0.06536808, 0.23326172, 0.07255393, 0.10490994]"
154.0,20.0,4.0,"[0.2796079, 0.03957361, 0.023168547, 0.048169713, 0.44936168, 0.07735933, 0.08275926]"
155.0,0.0,3.0,"[0.06683557, 0.06653236, 0.16919568, 0.24141318, 0.058195017, 0.2124353, 0.18539283]"
155.0,1.0,1.0,"[0.054898843, 0.3469829, 0.1432327, 0.12568572, 0.03957497, 0.15586045, 0.13376445]"
155.0,2.0,1.0,"[0.07304585, 0.5317858, 0.16967466, 0.05616146, 0.036159765, 0.054820355, 0.078352086]"
155.0,3.0,1.0,"[0.043428276, 0.6298177, 0.13247064, 0.04501063, 0.025328033, 0.062327843, 0.061616894]"
155.0,4.0,2.0,"[0.08576536, 0.058252376, 0.30435643, 0.17586498, 0.057788994, 0.14451946, 0.17345232]"
155.0,5.0,2.0,"[0.051119603, 0.15669926, 0.21271172, 0.19959134, 0.04207831, 0.18545951, 0.15234026]"
155.0,6.0,4.0,"[0.297153, 0.04152952, 0.032482218, 0.06200052, 0.38456708, 0.08942997, 0.092837684]"
155.0,7.0,0.0,"[0.34408635, 0.044455193, 0.048588958, 0.06727724, 0.30730852, 0.09074, 0.09754368]"
155.0,8.0,5.0,"[0.15477434, 0.048740674, 0.09254099, 0.17955554, 0.1543794, 0.19987114, 0.17013788]"
156.0,0.0,4.0,"[0.33694974, 0.043068785, 0.039318856, 0.062923335, 0.34037516, 0.08239142, 0.09497263]"
156.0,1.0,3.0,"[0.120222904, 0.05764456, 0.21302155, 0.22103375, 0.078575455, 0.12524223, 0.1842595]"
156.0,3.0,5.0,"[0.13066953, 0.040878594, 0.060417205, 0.16522916, 0.16246605, 0.26299098, 0.17734836]"
156.0,4.0,1.0,"[0.08689897, 0.3452498, 0.22892267, 0.0961215, 0.04390102, 0.08616491, 0.11274117]"
156.0,5.0,4.0,"[0.2623108, 0.0560675, 0.048845507, 0.09819581, 0.32347965, 0.09473408, 0.11636661]"
156.0,6.0,1.0,"[0.054807365, 0.43975058, 0.22027437, 0.07278251, 0.028996512, 0.09104812, 0.092340514]"
156.0,7.0,5.0,"[0.062700264, 0.05754443, 0.10096786, 0.22969227, 0.07379637, 0.29700014, 0.1782986]"
156.0,8.0,0.0,"[0.29224256, 0.052177105, 0.10854821, 0.119971044, 0.17638624, 0.10456975, 0.14610508]"
156.0,9.0,2.0,"[0.08376131, 0.060840793, 0.34705812, 0.15826388, 0.05346278, 0.13253148, 0.16408172]"
156.0,10.0,2.0,"[0.06259335, 0.23070328, 0.2315346, 0.1642085, 0.04107735, 0.13378999, 0.1360929]"
156.0,11.0,5.0,"[0.118320994, 0.08058954, 0.054919466, 0.16300397, 0.15808028, 0.28214517, 0.14294054]"
156.0,12.0,6.0,"[0.14963678, 0.043531958, 0.13280015, 0.17754495, 0.13172586, 0.16827987, 0.1964804]"
156.0,13.0,5.0,"[0.12134296, 0.066366784, 0.057357926, 0.1650366, 0.1581126, 0.27160642, 0.16017674]"
156.0,14.0,5.0,"[0.16750921, 0.04243728, 0.12480479, 0.14359073, 0.12645163, 0.21427304, 0.18093333]"
156.0,15.0,5.0,"[0.073895104, 0.05432744, 0.10064153, 0.18145342, 0.084126405, 0.33027536, 0.17528063]"
157.0,0.0,4.0,"[0.17815134, 0.06270424, 0.03002822, 0.090970986, 0.37570637, 0.1469599, 0.11547891]"
157.0,1.0,0.0,"[0.30153352, 0.05048346, 0.07450596, 0.10482801, 0.25939104, 0.08617919, 0.1230789]"
157.0,2.0,2.0,"[0.087785855, 0.06980106, 0.3623931, 0.13309583, 0.056802437, 0.13222288, 0.15789874]"
157.0,3.0,3.0,"[0.10853228, 0.0466189, 0.1668954, 0.20701751, 0.094805375, 0.19373664, 0.18239395]"
157.0,4.0,1.0,"[0.0534399, 0.5746186, 0.09487384, 0.07304989, 0.030360816, 0.0916444, 0.08201254]"
157.0,5.0,0.0,"[0.33937111, 0.047479954, 0.05753215, 0.08374143, 0.28784892, 0.081390366, 0.10263595]"
