,Dialogue_ID,Utterance_ID,model_pred,0,1,2,3,4,5,6
1378,153,4,1,0.1772164,0.32787815,0.05244173,0.13066791,0.09104571,0.16410011,0.056649856
1379,153,5,1,0.19048017,0.28482312,0.10848023,0.07792294,0.07538792,0.20651041,0.05639524
1380,153,6,3,0.1091587,0.09286279,0.040694706,0.33125266,0.30948678,0.066972665,0.049571678
1381,153,7,4,0.19616596,0.13437517,0.1731717,0.123866975,0.20209885,0.12502134,0.045299962
1382,153,8,3,0.10305604,0.1012646,0.051534146,0.31578517,0.26278356,0.098422654,0.06715392
1383,153,9,6,0.06936781,0.06809113,0.10859909,0.0256686,0.043853283,0.05048113,0.6339389
1384,153,10,3,0.16310118,0.21314599,0.062472887,0.22376372,0.19117017,0.10853342,0.037812594
1385,153,11,4,0.18429929,0.1870927,0.113035865,0.1518287,0.19813414,0.12563962,0.03996966
1386,154,0,3,0.08337342,0.07656758,0.021332262,0.46824244,0.25620446,0.049149767,0.04513022
1387,154,1,3,0.08251438,0.07467489,0.019856341,0.4737376,0.25742385,0.046807457,0.044985406
1388,154,2,3,0.08187582,0.08125948,0.03126172,0.41468015,0.26298845,0.06763704,0.06029726
1389,154,3,3,0.08193335,0.07635764,0.024641028,0.4465156,0.27849278,0.05007179,0.041987833
1390,154,4,2,0.17476155,0.16180176,0.22098613,0.07285899,0.09662651,0.2188638,0.054101158
1391,154,5,1,0.15849848,0.25153875,0.078736335,0.08144916,0.07587695,0.19715838,0.15674199
1392,154,6,6,0.06861,0.07546524,0.1418422,0.025500285,0.04341449,0.05249514,0.59267265
1393,154,7,5,0.16312028,0.13001995,0.14674176,0.09174463,0.10651848,0.22552577,0.13632905
1394,154,8,3,0.103468806,0.10563797,0.024466097,0.41437393,0.24411127,0.060243137,0.047698766
1395,154,9,3,0.0815893,0.07415664,0.026522413,0.4308362,0.29799736,0.050311085,0.038586996
1396,154,10,6,0.0565651,0.056464676,0.10206582,0.025269803,0.04312635,0.041217875,0.67529035
1397,154,11,3,0.08407568,0.07941431,0.02053418,0.4778594,0.2409679,0.050749425,0.046399042
1398,154,12,3,0.10917859,0.14255072,0.045056265,0.3122945,0.19587058,0.116166666,0.07888264
1399,154,13,1,0.19732477,0.21685359,0.10925593,0.11098709,0.117722146,0.20617197,0.04168455
1400,154,14,4,0.1168366,0.08052989,0.0952961,0.2199164,0.35994285,0.07657832,0.050899778
1401,154,15,3,0.09321144,0.10084811,0.03579216,0.37656647,0.27229545,0.07220702,0.04907927
1402,154,16,3,0.08120225,0.07626125,0.022306802,0.47300014,0.25457382,0.0497855,0.042870294
1403,154,17,4,0.108913444,0.07500828,0.07166491,0.23082104,0.40098375,0.056593128,0.05601546
1404,154,18,4,0.13322836,0.10782612,0.085697696,0.20288576,0.3192624,0.10746328,0.04363636
1405,154,19,4,0.10490994,0.07255393,0.07707308,0.23326172,0.39195392,0.06536808,0.054879386
1406,154,20,3,0.08275926,0.07735933,0.023168547,0.44936168,0.2796079,0.048169713,0.03957361
1407,155,0,5,0.18539283,0.2124353,0.16919568,0.058195017,0.06683557,0.24141318,0.06653236
1408,155,1,6,0.13376445,0.15586045,0.1432327,0.03957497,0.054898843,0.12568572,0.3469829
1409,155,2,6,0.078352086,0.054820355,0.16967466,0.036159765,0.07304585,0.05616146,0.5317858
1410,155,3,6,0.061616894,0.062327843,0.13247064,0.025328033,0.043428276,0.04501063,0.6298177
1411,155,4,2,0.17345232,0.14451946,0.30435643,0.057788994,0.08576536,0.17586498,0.058252376
1412,155,5,2,0.15234026,0.18545951,0.21271172,0.04207831,0.051119603,0.19959134,0.15669926
1413,155,6,3,0.092837684,0.08942997,0.032482218,0.38456708,0.297153,0.06200052,0.04152952
1414,155,7,4,0.09754368,0.09074,0.048588958,0.30730852,0.34408635,0.06727724,0.044455193
1415,155,8,1,0.17013788,0.19987114,0.09254099,0.1543794,0.15477434,0.17955554,0.048740674
1416,156,0,3,0.09497263,0.08239142,0.039318856,0.34037516,0.33694974,0.062923335,0.043068785
1417,156,1,5,0.1842595,0.12524223,0.21302155,0.078575455,0.120222904,0.22103375,0.05764456
1418,156,3,1,0.17734836,0.26299098,0.060417205,0.16246605,0.13066953,0.16522916,0.040878594
1419,156,4,6,0.11274117,0.08616491,0.22892267,0.04390102,0.08689897,0.0961215,0.3452498
1420,156,5,3,0.11636661,0.09473408,0.048845507,0.32347965,0.2623108,0.09819581,0.0560675
1421,156,6,6,0.092340514,0.09104812,0.22027437,0.028996512,0.054807365,0.07278251,0.43975058
1422,156,7,1,0.1782986,0.29700014,0.10096786,0.07379637,0.062700264,0.22969227,0.05754443
1423,156,8,4,0.14610508,0.10456975,0.10854821,0.17638624,0.29224256,0.119971044,0.052177105
1424,156,9,2,0.16408172,0.13253148,0.34705812,0.05346278,0.08376131,0.15826388,0.060840793
1425,156,10,2,0.1360929,0.13378999,0.2315346,0.04107735,0.06259335,0.1642085,0.23070328
1426,156,11,1,0.14294054,0.28214517,0.054919466,0.15808028,0.118320994,0.16300397,0.08058954
1427,156,12,0,0.1964804,0.16827987,0.13280015,0.13172586,0.14963678,0.17754495,0.043531958
1428,156,13,1,0.16017674,0.27160642,0.057357926,0.1581126,0.12134296,0.1650366,0.066366784
1429,156,14,1,0.18093333,0.21427304,0.12480479,0.12645163,0.16750921,0.14359073,0.04243728
1430,156,15,1,0.17528063,0.33027536,0.10064153,0.084126405,0.073895104,0.18145342,0.05432744
1431,157,0,3,0.11547891,0.1469599,0.03002822,0.37570637,0.17815134,0.090970986,0.06270424
1432,157,1,4,0.1230789,0.08617919,0.07450596,0.25939104,0.30153352,0.10482801,0.05048346
1433,157,2,2,0.15789874,0.13222288,0.3623931,0.056802437,0.087785855,0.13309583,0.06980106
1434,157,3,5,0.18239395,0.19373664,0.1668954,0.094805375,0.10853228,0.20701751,0.0466189
1435,157,4,6,0.08201254,0.0916444,0.09487384,0.030360816,0.0534399,0.07304989,0.5746186
1436,157,5,4,0.10263595,0.081390366,0.05753215,0.28784892,0.33937111,0.08374143,0.047479954
1437,157,6,4,0.14588717,0.12898257,0.082662754,0.216402,0.23037395,0.14799778,0.04769382
1438,157,7,1,0.2053093,0.22255184,0.12523282,0.104765214,0.1009127,0.19685055,0.044377606
1439,158,0,2,0.12992296,0.088372186,0.25314006,0.07025921,0.138134,0.11858216,0.20158945
1440,158,1,5,0.18502831,0.18187644,0.17789172,0.0817322,0.107765906,0.2145955,0.051109925
1441,158,2,6,0.09637897,0.0778443,0.29453298,0.029999305,0.05597038,0.07464778,0.37062627
1442,158,3,3,0.1386515,0.20654064,0.04738686,0.23045927,0.19628122,0.122834615,0.057845898
1443,158,4,6,0.10154539,0.10337346,0.18719776,0.029771,0.05051146,0.08482508,0.4427758
1444,158,5,2,0.16775452,0.14709336,0.24942157,0.058470163,0.0956776,0.22047015,0.061112624
1445,158,6,6,0.086206004,0.09521949,0.1508805,0.029368732,0.048699595,0.073186815,0.51643884
1446,159,0,6,0.09859142,0.1043997,0.14952372,0.029161695,0.04923684,0.07816061,0.49092597
1447,159,1,0,0.2008949,0.16896959,0.095744036,0.16138665,0.1905501,0.14134467,0.041110013
1448,160,0,1,0.17377995,0.32023183,0.06252068,0.08724435,0.06620936,0.21828735,0.07172645
1449,160,1,2,0.19302888,0.13212804,0.23599948,0.07734628,0.12596662,0.18596323,0.049567387
1450,160,2,5,0.16330685,0.14903058,0.1465424,0.06894089,0.08698696,0.2147179,0.1704743
1451,160,3,6,0.073578455,0.060361587,0.1921185,0.02669946,0.053856403,0.047006838,0.54637873
1452,160,4,1,0.18860564,0.22265467,0.10113508,0.100096054,0.11362883,0.21276197,0.061117727
1453,160,5,1,0.16636133,0.23470852,0.043718606,0.20608044,0.13759947,0.15705992,0.054471735
1454,160,6,1,0.18912545,0.25098875,0.13202152,0.07233079,0.07178399,0.23302445,0.050725013
1455,160,7,5,0.17694889,0.25069907,0.08642876,0.089128,0.07860828,0.2509053,0.06728164
1456,160,8,3,0.0832981,0.07600231,0.019830674,0.4774399,0.24961507,0.047501575,0.046312325
1457,160,9,0,0.20606035,0.20187205,0.097364046,0.13551955,0.14033897,0.17418352,0.04466145
1458,160,10,3,0.13938706,0.13515176,0.033481296,0.3491727,0.21343425,0.08125851,0.048114423
1459,160,11,1,0.17031616,0.25714785,0.0654483,0.16208479,0.11712147,0.18082754,0.04705393
1460,160,12,1,0.17597927,0.2757657,0.050152842,0.18325292,0.13894834,0.1340825,0.041818418
1461,160,13,4,0.13093792,0.094095655,0.13470472,0.1602149,0.3295367,0.09510621,0.05540378
1462,161,0,6,0.111001536,0.10357553,0.18785979,0.03785176,0.06665233,0.10640336,0.38665575
1463,161,1,3,0.09018255,0.08443114,0.030989356,0.39466992,0.3000172,0.057743575,0.04196626
1464,161,2,4,0.13816485,0.11303039,0.07691775,0.22676477,0.2349306,0.14905114,0.061140448
1465,161,3,3,0.081098825,0.0776975,0.02587427,0.44667485,0.25964573,0.057872552,0.051136285
1466,161,4,3,0.08247536,0.07812206,0.019971814,0.48828533,0.2364531,0.049830943,0.04486141
1467,161,5,3,0.08514804,0.079906285,0.022857478,0.45773053,0.26268545,0.049158417,0.04251391
1468,161,6,3,0.08199612,0.07550001,0.021094123,0.47882745,0.24806762,0.05011887,0.044395827
1469,161,7,3,0.0876355,0.076683976,0.034227893,0.39233655,0.28618985,0.068594396,0.054331828
1470,161,8,3,0.080898866,0.07640091,0.023024127,0.45233008,0.27657634,0.04869147,0.04207828
1471,161,9,4,0.104956284,0.083961055,0.050872736,0.29131433,0.35274592,0.07122913,0.04492045
1472,161,10,4,0.13102743,0.08631726,0.06938169,0.26323533,0.31834933,0.08891915,0.0427698
1473,161,11,6,0.075169764,0.058446426,0.23552889,0.03495481,0.065954335,0.050453693,0.47949195
1474,162,0,5,0.15627784,0.16797848,0.14950146,0.059370045,0.060804848,0.292303,0.11376447
1475,162,1,6,0.09132283,0.063415386,0.18273307,0.047482274,0.09248258,0.072691835,0.44987205
1476,162,2,6,0.08383042,0.07870264,0.09722419,0.079124734,0.091749884,0.084998004,0.48436993
1477,162,3,6,0.09132283,0.063415386,0.18273307,0.047482274,0.09248258,0.072691835,0.44987205
1478,162,4,6,0.08383042,0.07870264,0.09722419,0.079124734,0.091749884,0.084998004,0.48436993
1479,162,5,6,0.11988404,0.09602508,0.13134344,0.09876246,0.1374255,0.11495327,0.3016062
1480,163,0,3,0.11053252,0.108647324,0.029055411,0.42011052,0.20788184,0.07732219,0.04645013
1481,163,1,1,0.17542835,0.25257558,0.09395886,0.08762632,0.07488701,0.22540183,0.09012207
1482,163,2,3,0.0832981,0.07600231,0.019830674,0.4774399,0.24961507,0.047501575,0.046312325
1483,163,3,3,0.115671724,0.12383612,0.03664089,0.36320695,0.20944926,0.0993423,0.05185268
1484,163,4,3,0.11912411,0.13865271,0.02679332,0.37693292,0.19567624,0.08501041,0.05781033
1485,163,5,4,0.1459166,0.11634823,0.07518197,0.18584763,0.18995214,0.13537547,0.15137796
1486,163,6,3,0.13940245,0.14668739,0.06897378,0.22925326,0.18014932,0.15571825,0.079815574
1487,163,7,2,0.1254051,0.09522478,0.29101256,0.07173015,0.13498262,0.10238011,0.17926477
1488,163,8,3,0.11703198,0.122457,0.03765312,0.33375856,0.22536755,0.093822286,0.06990965
1489,163,9,6,0.106693506,0.113137566,0.13678768,0.045558862,0.07262728,0.10731834,0.4178767
1490,164,0,3,0.1319411,0.18172707,0.035231736,0.29281324,0.15712097,0.123997316,0.07716844
1491,164,1,3,0.08435155,0.08054625,0.027642248,0.39888746,0.31884357,0.048103012,0.041625787
1492,164,2,3,0.11379128,0.122357264,0.035561167,0.36208576,0.24470113,0.0771585,0.044344954
1493,164,3,4,0.13886175,0.1068192,0.1068094,0.19124284,0.23836102,0.1249498,0.09295595
1494,164,4,1,0.15772146,0.33861253,0.06864889,0.0804961,0.059347086,0.2311757,0.06399827
1495,164,5,1,0.15962455,0.28149486,0.09548958,0.060141154,0.052470606,0.20775492,0.14302427
1496,164,6,1,0.192857,0.24990182,0.15077321,0.07376618,0.07927988,0.19825558,0.055166315
1497,164,7,1,0.21656051,0.26457813,0.0806561,0.11552631,0.101240255,0.17803438,0.04340429
1498,164,8,1,0.1783604,0.30516958,0.067033365,0.11069308,0.08707519,0.20259438,0.049073983
1499,165,0,5,0.18630406,0.19429277,0.19992486,0.061260838,0.08563566,0.20879036,0.06379137
1500,165,1,4,0.12152541,0.10894204,0.064033784,0.26121318,0.27092898,0.10976349,0.06359309
1501,165,2,6,0.07360631,0.06561729,0.119318046,0.030672995,0.058069453,0.05930166,0.5934142
1502,165,3,2,0.14839269,0.10847773,0.4223347,0.041728314,0.07392716,0.1257145,0.07942495
1503,165,4,6,0.09863141,0.113451876,0.13100375,0.040154256,0.06427172,0.10557331,0.44691378
1504,166,0,6,0.091165625,0.087217055,0.15851295,0.028288094,0.048746865,0.07149738,0.514572
1505,166,1,6,0.11831473,0.106860116,0.18360074,0.04646647,0.07819499,0.114190266,0.35237256
1506,166,2,2,0.183819,0.109885976,0.24678276,0.08841657,0.16847333,0.14343424,0.059188034
1507,166,3,5,0.16495606,0.19557394,0.21634759,0.04599743,0.053555626,0.23104653,0.09252283
1508,166,4,0,0.20772067,0.14173558,0.16319641,0.120789334,0.19169357,0.1281396,0.046724826
1509,166,5,2,0.13272779,0.10809815,0.35793176,0.033652052,0.055039406,0.12956777,0.18298309
1510,166,6,6,0.08878696,0.07366695,0.3196816,0.038540542,0.06848713,0.06702073,0.3438162
1511,166,7,3,0.09812836,0.08835916,0.03431541,0.38539326,0.28023648,0.06704031,0.04652704
1512,166,8,3,0.09812836,0.08835916,0.03431541,0.38539326,0.28023648,0.06704031,0.04652704
1513,166,9,2,0.1899185,0.11764781,0.29918644,0.06900954,0.11528011,0.15702744,0.0519302
1514,166,10,4,0.104953475,0.0747845,0.047760908,0.31533203,0.3496088,0.063105665,0.044454563
1515,166,11,3,0.16085939,0.13819055,0.06042775,0.2497906,0.22430044,0.12440057,0.042030662
1516,166,12,3,0.09016006,0.081752874,0.02549302,0.4233765,0.2869538,0.050656077,0.041607637
1517,166,13,1,0.18057594,0.3196842,0.0812944,0.10655423,0.11241881,0.15003194,0.049440533
1518,167,0,5,0.16457148,0.17058311,0.14450225,0.121135995,0.16427208,0.18080886,0.05412612
1519,167,1,6,0.076236874,0.055909645,0.14242248,0.04017353,0.07347194,0.057229415,0.5545562
1520,167,2,3,0.10487248,0.08440502,0.038853977,0.3578641,0.2996074,0.06925438,0.04514263
1521,167,3,3,0.1542895,0.17229123,0.06487225,0.21352288,0.16031693,0.17965378,0.05505341
1522,167,4,4,0.11375075,0.0899486,0.06757665,0.23914595,0.3561901,0.087133735,0.046254203
1523,167,5,3,0.097217984,0.12416003,0.033322074,0.37624726,0.23526402,0.077400334,0.05638833
1524,167,6,3,0.08422531,0.08202983,0.0226645,0.46917406,0.23975025,0.05481243,0.047343604
1525,167,7,1,0.15969431,0.33745375,0.052960657,0.09803788,0.08057667,0.1802303,0.09104641
1526,167,8,1,0.15600583,0.2224888,0.060765814,0.17204125,0.13654798,0.18418168,0.06796859
1527,167,9,6,0.08834634,0.07625429,0.20388219,0.027845137,0.04974033,0.06533899,0.4885927
1528,167,10,6,0.14456804,0.22110651,0.083092615,0.0774574,0.07561274,0.17496012,0.22320257
1529,167,11,4,0.113945745,0.08265711,0.053720854,0.2985709,0.32015654,0.08376511,0.047183685
1530,167,12,4,0.098169245,0.07011653,0.049314562,0.28780743,0.39168587,0.055313464,0.047592904
1531,167,13,6,0.08370614,0.06696727,0.11828841,0.045456164,0.077732824,0.07312722,0.534722
1532,167,14,6,0.10136135,0.102513745,0.18554261,0.030500283,0.050188247,0.08677746,0.44311628
1533,167,15,4,0.13345201,0.08419251,0.10332139,0.2049213,0.34801784,0.07588867,0.050206278
1534,167,16,4,0.12276871,0.086245805,0.09162576,0.20826435,0.373973,0.06790545,0.049216937
1535,168,0,3,0.08393868,0.07585663,0.029345348,0.40350378,0.31745216,0.0514173,0.03848604
1536,168,1,2,0.09872684,0.07914401,0.35511884,0.04051657,0.07157082,0.072929166,0.28199372
1537,168,2,4,0.10572989,0.07200267,0.059474967,0.25291917,0.40505528,0.055417284,0.049400702
1538,168,3,4,0.11373646,0.07134231,0.075400405,0.23289897,0.38310593,0.07568612,0.04782972
1539,168,4,3,0.09882773,0.095259115,0.03794115,0.35497704,0.2844975,0.07249453,0.056002814
1540,168,5,2,0.14071597,0.09534103,0.3130105,0.063124105,0.13575712,0.122605205,0.12944607
1541,168,6,3,0.09060561,0.08341495,0.026003744,0.42915624,0.28081328,0.049899247,0.040106926
1542,168,7,4,0.09178704,0.073498674,0.053042933,0.29448667,0.35627633,0.06981234,0.061096016
1543,168,8,2,0.12586445,0.098114274,0.30030856,0.043705434,0.07892622,0.11981871,0.23326233
1544,168,9,3,0.11448907,0.14231937,0.029543256,0.35968974,0.23795557,0.06883727,0.047165766
1545,168,10,6,0.07640477,0.07647062,0.13917343,0.025570413,0.045473382,0.061096046,0.5758113
1546,168,11,6,0.096402496,0.087244526,0.2181972,0.030084936,0.055600684,0.071008794,0.4414613
1547,168,12,6,0.07140817,0.07234351,0.14300624,0.025113128,0.04285097,0.05190902,0.59336895
1548,168,13,1,0.20836404,0.21926114,0.10294125,0.10962948,0.099270865,0.21838951,0.042143673
1549,168,14,6,0.094984815,0.06922852,0.2650686,0.06210056,0.11029299,0.080660865,0.31766373
1550,168,15,3,0.11039259,0.12203136,0.056272775,0.2869657,0.23856893,0.09797675,0.0877918
1551,168,16,2,0.1293979,0.09957422,0.4042356,0.033960186,0.059186567,0.107300885,0.16634467
1552,168,17,3,0.105219804,0.108949445,0.02614286,0.39536843,0.26085708,0.058944672,0.04451773
1553,168,18,4,0.14817029,0.091803536,0.15206538,0.16579044,0.2807356,0.10091178,0.06052291
1554,169,0,6,0.062232323,0.068954974,0.107786335,0.025577983,0.042744122,0.05004813,0.64265615
1555,169,1,3,0.10174633,0.096564695,0.038638443,0.3888353,0.26537442,0.069564305,0.03927648
1556,169,2,6,0.10259602,0.08429113,0.30315518,0.030390358,0.054753244,0.08103388,0.3437802
1557,169,3,3,0.11670916,0.1436553,0.028560897,0.3721537,0.195453,0.08513594,0.058332056
1558,169,4,6,0.10470744,0.09771509,0.08652459,0.12010982,0.13158867,0.11182738,0.34752694
1559,169,5,6,0.08754096,0.08015925,0.21071091,0.02805817,0.048959386,0.06844916,0.47612205
1560,169,6,4,0.13509086,0.088350944,0.08066499,0.25185594,0.31274894,0.0870852,0.044203054
1561,169,7,6,0.09263727,0.07707472,0.26938343,0.030185299,0.056598976,0.070713714,0.40340656
1562,169,8,6,0.061616894,0.062327843,0.13247064,0.025328033,0.043428276,0.04501063,0.6298177
1563,169,9,3,0.0832981,0.07600231,0.019830674,0.4774399,0.24961507,0.047501575,0.046312325
1564,169,10,4,0.16916819,0.14045508,0.09427611,0.18004383,0.20492838,0.15863602,0.052492425
1565,169,11,3,0.09942858,0.09691678,0.037842534,0.36749318,0.26545355,0.07484134,0.058024056
1566,169,12,6,0.08706236,0.0951041,0.16606158,0.028233992,0.04564807,0.07265595,0.505234
1567,169,13,2,0.16118816,0.097722024,0.36113185,0.045509957,0.094212875,0.16257799,0.077657096
1568,169,14,6,0.090327665,0.09595343,0.14183803,0.033522207,0.05868814,0.086459585,0.49321097
1569,169,15,6,0.078134425,0.06271112,0.14124025,0.036795907,0.06865307,0.061017875,0.55144745
1570,169,16,3,0.08435155,0.08054625,0.027642248,0.39888746,0.31884357,0.048103012,0.041625787
1571,169,17,6,0.10869806,0.08164376,0.15476218,0.056213155,0.09756148,0.102529734,0.39859167
1572,169,18,2,0.14237829,0.124789536,0.26305807,0.04480684,0.083698556,0.1532435,0.18802512
1573,169,19,6,0.091786996,0.06469333,0.16810378,0.045270722,0.08907866,0.07105508,0.4700114
1574,169,20,6,0.08918884,0.084359355,0.11105525,0.038254775,0.07232189,0.08079309,0.52402675
1575,169,21,6,0.06626919,0.065856785,0.15701145,0.025466042,0.045661416,0.048180036,0.59155506
1576,169,22,3,0.17394352,0.19275738,0.051430635,0.23428315,0.16439494,0.13879429,0.04439608
1577,170,0,6,0.065402925,0.06809285,0.11917927,0.02550893,0.044308558,0.051883306,0.6256242
1578,170,1,2,0.1337158,0.09768872,0.19566411,0.12374735,0.15315776,0.13957126,0.15645497
1579,170,2,6,0.08442056,0.08215768,0.1598362,0.027152618,0.04752331,0.06373762,0.53517205
1580,170,3,1,0.20614712,0.22201315,0.13276574,0.118594214,0.13988629,0.13867281,0.041920654
1581,170,4,1,0.14596835,0.3738904,0.06661464,0.07808226,0.06129201,0.1984766,0.07567579
1582,171,0,1,0.19497621,0.2651951,0.08799509,0.11624169,0.10018222,0.17906912,0.056340545
1583,171,1,3,0.08640041,0.08734212,0.031118408,0.4218355,0.24833319,0.06913308,0.055837266
1584,171,2,3,0.10875128,0.09922548,0.040746182,0.36370277,0.27494195,0.07155574,0.041076586
1585,171,3,4,0.17144981,0.11908911,0.124794,0.16702898,0.24182245,0.13584661,0.03996902
1586,171,5,4,0.1213612,0.10200405,0.06600091,0.26180983,0.31711727,0.079190515,0.05251619
1587,171,6,4,0.1556975,0.15354323,0.11133657,0.16730072,0.21195845,0.13422367,0.06593982
1588,171,7,1,0.16127223,0.21673752,0.059533853,0.20090039,0.13731152,0.16707782,0.057166662
1589,171,8,3,0.081791244,0.07840549,0.021788731,0.4656886,0.2623428,0.04874684,0.041236274
1590,172,0,4,0.09652092,0.071698405,0.07880947,0.24472319,0.3623051,0.08018623,0.06575667
1591,172,1,2,0.18119909,0.11268415,0.32941717,0.05664833,0.09515232,0.17093015,0.053968824
1592,172,2,4,0.15577477,0.110416174,0.08500995,0.21085912,0.25502506,0.134432,0.04848283
1593,173,0,3,0.08475321,0.08464959,0.02386426,0.44708484,0.26495063,0.052140437,0.042556934
1594,173,1,1,0.19497621,0.2651951,0.08799509,0.11624169,0.10018222,0.17906912,0.056340545
1595,173,2,5,0.19807722,0.18749528,0.1743347,0.07226684,0.08442577,0.22436117,0.05903906
1596,173,3,6,0.11653365,0.1194015,0.16524725,0.04716867,0.07395154,0.12179409,0.35590336
1597,173,4,3,0.1350254,0.16731206,0.041997787,0.28493807,0.18619376,0.116823964,0.067708924
1598,173,5,4,0.108913444,0.07500828,0.07166491,0.23082104,0.40098375,0.056593128,0.05601546
1599,173,6,4,0.108913444,0.07500828,0.07166491,0.23082104,0.40098375,0.056593128,0.05601546
1600,173,7,2,0.16161367,0.1206553,0.28046614,0.049385853,0.08068194,0.19980477,0.10739222
1601,173,8,5,0.15748186,0.18476123,0.11906915,0.0669605,0.061951116,0.31838977,0.091386385
1602,173,9,6,0.11365688,0.13781227,0.120418,0.050695874,0.07679058,0.12513693,0.3754894
1603,173,10,2,0.1708079,0.11113368,0.30718037,0.060390417,0.10175928,0.18897961,0.059748724
1604,173,11,2,0.14209452,0.10207816,0.41983086,0.040112384,0.076014526,0.10640438,0.11346509
1605,173,12,0,0.19901784,0.17496033,0.15168379,0.09459988,0.11560797,0.1966777,0.067452446
1606,173,13,3,0.10117912,0.11747149,0.027734743,0.407703,0.2001532,0.08312326,0.062635206
1607,173,14,6,0.10415484,0.097184524,0.13929169,0.03915214,0.06701176,0.08654621,0.4666588
1608,173,15,4,0.16025215,0.09566431,0.118622795,0.19868745,0.27389234,0.111022286,0.041858546
1609,173,16,3,0.11943633,0.08961775,0.058231384,0.30888784,0.2937467,0.08567265,0.044407282
1610,173,17,4,0.17392625,0.09428084,0.16899218,0.13285193,0.22339918,0.14730015,0.05924952
1611,173,18,3,0.10960558,0.097241715,0.048367158,0.32193354,0.289821,0.089267366,0.043763563
1612,174,0,2,0.16833977,0.11584664,0.31947795,0.047004912,0.0883918,0.1744929,0.08644603
1613,174,1,5,0.18016645,0.15674189,0.17534754,0.08362993,0.121040985,0.22214134,0.06093187
1614,174,2,3,0.08258128,0.0760256,0.021083113,0.47427487,0.2522775,0.0497672,0.04399033
1615,174,3,3,0.0841921,0.07525212,0.021436188,0.45737413,0.27005428,0.04745664,0.044234596
1616,174,4,3,0.08956421,0.078956656,0.032754894,0.40688753,0.2558642,0.06846471,0.06750779
1617,174,5,3,0.0835759,0.076795705,0.020679576,0.48106915,0.23839581,0.05250442,0.04697941
1618,174,6,2,0.10708894,0.08552668,0.36476418,0.03141492,0.059445843,0.09010051,0.26165897
1619,174,7,3,0.08473982,0.08113638,0.026383663,0.4117087,0.30346605,0.050424084,0.042141378
1620,174,8,6,0.07459017,0.061451554,0.11559211,0.030856866,0.056931823,0.056794982,0.6037825
1621,174,9,6,0.12822312,0.10443553,0.16903491,0.07418463,0.11542538,0.12587574,0.2828206
1622,174,10,4,0.102731586,0.073266014,0.07034175,0.23074108,0.39813474,0.07007374,0.054711122
1623,174,11,6,0.10084574,0.076174796,0.12334587,0.094487086,0.13091624,0.09945276,0.3747774
1624,174,12,2,0.09162388,0.076962456,0.34063822,0.031142475,0.060907036,0.06820494,0.33052096
1625,174,13,3,0.08835458,0.074542515,0.030438043,0.38126728,0.33735004,0.04801075,0.040036816
1626,174,14,3,0.13042592,0.1581609,0.041845627,0.3335944,0.1724334,0.10990741,0.053632297
1627,174,15,3,0.08522085,0.07366157,0.029530486,0.40305656,0.31281793,0.05575357,0.039959047
1628,174,16,3,0.13848752,0.13520803,0.044931587,0.3113058,0.23068483,0.09516824,0.044213995
1629,174,17,2,0.13374369,0.09277034,0.4341647,0.03368921,0.06613381,0.11411145,0.12538686
1630,174,18,3,0.083023585,0.07769151,0.02327542,0.42719087,0.3028354,0.04630837,0.039674833
1631,175,0,4,0.10312908,0.08422677,0.0583287,0.26574346,0.38102835,0.062165666,0.045377944
1632,175,1,4,0.09230272,0.071656026,0.03730502,0.3410795,0.36200055,0.050776113,0.044879932
1633,175,2,6,0.076560795,0.05865684,0.22009365,0.030274149,0.0618722,0.051477563,0.5010648
1634,175,3,3,0.15393081,0.21668795,0.038083956,0.23973855,0.19642858,0.099690646,0.05543951
1635,175,4,2,0.11752803,0.0842031,0.38797647,0.038990214,0.08612172,0.09850721,0.1866732
1636,175,5,6,0.06889614,0.053538803,0.15100224,0.02991061,0.05785318,0.048042864,0.5907561
1637,175,6,5,0.18902555,0.2284828,0.15156856,0.060756773,0.06442636,0.23907019,0.06666966
1638,175,7,6,0.06216768,0.05499007,0.11071079,0.027228512,0.04910673,0.04356451,0.6522317
1639,175,8,3,0.11103928,0.115576,0.027849687,0.38294002,0.26314417,0.057626586,0.0418242
1640,175,9,3,0.09994437,0.09848016,0.046590414,0.32096902,0.28470504,0.07715601,0.0721551
1641,175,10,6,0.113733776,0.09166466,0.27440843,0.036384292,0.07031187,0.10509517,0.30840182
1642,175,11,1,0.1654619,0.31719273,0.08507513,0.07767424,0.06281122,0.20820318,0.083581544
1643,175,12,1,0.16926712,0.22561288,0.072990194,0.13808759,0.12427109,0.19461432,0.07515677
1644,175,13,5,0.18330361,0.16826934,0.20359223,0.05137693,0.0630811,0.26057798,0.06979878
1645,175,14,4,0.10254663,0.07953815,0.054105464,0.298738,0.34718657,0.074251376,0.043633666
1646,175,15,6,0.12565994,0.12586732,0.16741249,0.037898064,0.061376594,0.12842888,0.35335666
1647,175,16,4,0.12907349,0.09352532,0.07983813,0.2259471,0.3348896,0.09086962,0.045856755
1648,175,17,1,0.16101201,0.28207406,0.08354464,0.07665759,0.06484318,0.2579191,0.07394935
1649,175,18,1,0.17414194,0.31560242,0.06951282,0.08726032,0.07173763,0.2162432,0.065501764
1650,175,19,4,0.14761136,0.097521864,0.1431811,0.15645698,0.3078159,0.08777348,0.059639327
1651,175,20,1,0.18605796,0.2424875,0.10777346,0.10802497,0.11311635,0.20084983,0.041689917
